105;176;122;228;land;false;plains;1
106;217;207;84;land;false;plains;1
107;224;184;237;land;false;plains;1
108;171;190;241;land;false;plains;1
109;93;202;230;land;false;plains;1
110;245;127;139;land;false;plains;1
111;219;207;133;land;false;plains;1
112;144;204;159;land;false;plains;1
113;251;82;207;land;false;plains;1
114;215;205;136;land;false;plains;1
115;205;223;191;land;false;plains;1
116;221;218;101;land;false;plains;1
117;151;188;189;land;false;plains;1
118;127;251;225;land;false;plains;1
119;77;207;250;land;false;plains;1
120;199;206;216;land;false;plains;1
121;233;137;186;land;false;plains;1
122;206;172;178;land;false;plains;1
123;176;174;176;land;false;plains;1
124;224;207;189;land;false;plains;1
125;231;251;203;land;false;plains;1
126;251;214;214;land;false;plains;1
127;193;239;110;land;false;plains;1
128;242;156;239;land;false;plains;1
129;239;228;216;land;false;plains;1
130;58;247;202;land;false;plains;1
131;244;71;192;land;false;plains;1
132;97;184;235;land;false;plains;1
133;207;126;194;land;false;plains;1
134;203;195;247;land;false;plains;1
135;233;184;111;land;false;plains;1
136;162;231;182;land;false;plains;1
137;157;222;215;land;false;plains;1
138;238;167;96;land;false;plains;1
139;253;252;7;land;false;plains;1
140;190;238;85;land;false;plains;1
141;181;158;240;land;false;plains;1
142;231;228;204;land;false;plains;1
143;134;178;233;land;false;plains;1
144;149;204;235;land;false;plains;1
145;240;161;137;land;false;plains;1
146;134;191;191;land;false;plains;1
147;177;211;134;land;false;plains;1
148;212;241;143;land;false;plains;1
149;254;142;201;land;false;plains;1
150;96;178;243;land;false;plains;1
151;194;233;213;land;false;plains;1
152;92;242;189;land;false;plains;1
153;239;230;73;land;false;plains;1
154;170;251;245;land;false;plains;1
155;216;129;156;land;false;plains;1
156;248;132;166;land;false;plains;1
157;227;191;160;land;false;plains;1
158;180;134;195;land;false;plains;1
159;207;102;199;land;false;plains;1
160;196;163;242;land;false;plains;1
161;215;130;243;land;false;plains;1
162;173;223;215;land;false;plains;1
163;254;127;127;land;false;plains;1
164;211;160;230;land;false;plains;1
165;167;241;102;land;false;plains;1
166;162;225;124;land;false;plains;1
167;124;198;241;land;false;plains;1
168;229;205;220;land;false;plains;1
169;233;244;72;land;false;plains;1
170;236;252;58;land;false;plains;1
171;248;200;80;land;false;plains;1
172;87;234;193;land;false;plains;1
173;179;158;237;land;false;plains;1
174;222;156;195;land;false;plains;1
175;178;253;206;land;false;plains;1
176;173;141;227;land;false;plains;1
177;211;155;178;land;false;plains;1
178;246;206;101;land;false;plains;1
179;254;11;236;land;false;plains;1
180;105;199;212;land;false;plains;1
181;223;220;247;land;false;plains;1
182;166;203;165;land;false;plains;1
183;242;57;213;land;false;plains;1
184;237;155;214;land;false;plains;1
185;200;120;219;land;false;plains;1
186;249;39;215;land;false;plains;1
187;235;228;220;land;false;plains;1
188;226;144;201;land;false;plains;1
189;240;238;118;land;false;plains;1
190;253;254;28;land;false;plains;1
191;233;92;199;land;false;plains;1
192;131;172;219;land;false;plains;1
193;49;242;237;land;false;plains;1
194;190;152;232;land;false;plains;1
195;143;233;243;land;false;plains;1
196;211;240;97;land;false;plains;1
197;106;245;156;land;false;plains;1
198;189;234;223;land;false;plains;1
199;247;120;156;land;false;plains;1
200;246;138;245;land;false;plains;1
201;208;165;141;land;false;plains;1
202;61;251;252;land;false;plains;1
203;219;165;156;land;false;plains;1
204;244;174;188;land;false;plains;1
205;219;225;95;land;false;plains;1
206;249;57;222;land;false;plains;1
207;204;120;195;land;false;plains;1
208;155;221;164;land;false;plains;1
209;91;159;253;land;false;plains;1
210;140;159;238;land;false;plains;1
211;214;218;112;land;false;plains;1
212;185;216;176;land;false;plains;1
213;233;138;152;land;false;plains;1
214;125;238;206;land;false;plains;1
215;101;245;210;land;false;plains;1
216;105;251;161;land;false;plains;1
217;105;220;188;land;false;plains;1
218;231;136;160;land;false;plains;1
219;209;131;216;land;false;plains;1
220;145;249;183;land;false;plains;1
221;239;253;150;land;false;plains;1
222;179;74;250;land;false;plains;1
223;251;226;113;land;false;plains;1
224;111;253;192;land;false;plains;1
225;251;159;236;land;false;plains;1
226;152;233;214;land;false;plains;1
227;168;187;239;land;false;plains;1
228;95;241;211;land;false;plains;1
229;213;128;223;land;false;plains;1
230;247;169;231;land;false;plains;1
231;196;106;238;land;false;plains;1
232;233;146;212;land;false;plains;1
233;235;215;176;land;false;plains;1
234;248;240;218;land;false;plains;1
235;252;234;130;land;false;plains;1
236;224;92;209;land;false;plains;1
237;228;219;148;land;false;plains;1
238;233;88;226;land;false;plains;1
239;130;159;237;land;false;plains;1
240;149;251;242;land;false;plains;1
241;237;232;192;land;false;plains;1
242;191;192;118;land;false;plains;1
243;90;192;223;land;false;plains;1
244;254;160;114;land;false;plains;1
245;73;252;237;land;false;plains;1
246;143;203;193;land;false;plains;1
247;138;206;201;land;false;plains;1
248;195;208;151;land;false;plains;1
249;192;229;129;land;false;plains;1
250;105;231;185;land;false;plains;1
251;155;184;215;land;false;plains;1
252;218;216;93;land;false;plains;1
253;157;170;235;land;false;plains;1
254;200;243;117;land;false;plains;1
255;230;247;122;land;false;plains;1
256;236;241;143;land;false;plains;1
257;102;230;253;land;false;plains;1
258;83;238;185;land;false;plains;1
259;127;217;166;land;false;plains;1
260;237;244;193;land;false;plains;1
261;233;214;60;land;false;plains;1
262;227;153;164;land;false;plains;1
263;243;250;106;land;false;plains;1
264;246;218;145;land;false;plains;1
265;196;79;250;land;false;plains;1
266;134;209;162;land;false;plains;1
267;218;237;61;land;false;plains;1
268;217;186;131;land;false;plains;1
269;184;237;117;land;false;plains;1
270;228;93;229;land;false;plains;1
271;193;155;177;land;false;plains;1
272;214;165;181;land;false;plains;1
273;201;167;243;land;false;plains;1
274;170;216;173;land;false;plains;1
275;250;171;106;land;false;plains;1
276;242;52;220;land;false;plains;1
277;229;185;143;land;false;plains;1
278;61;222;243;land;false;plains;1
279;195;252;190;land;false;plains;1
280;169;246;207;land;false;plains;1
281;160;169;223;land;false;plains;1
282;250;254;149;land;false;plains;1
283;180;233;245;land;false;plains;1
284;246;27;246;land;false;plains;1
285;248;190;198;land;false;plains;1
286;215;227;79;land;false;plains;1
287;231;135;140;land;false;plains;1
288;79;215;212;land;false;plains;1
289;245;198;63;land;false;plains;1
290;167;203;167;land;false;plains;1
291;104;252;150;land;false;plains;1
292;123;175;231;land;false;plains;1
293;180;240;240;land;false;plains;1
294;159;126;243;land;false;plains;1
295;134;225;181;land;false;plains;1
296;40;241;250;land;false;plains;1
297;237;231;197;land;false;plains;1
298;140;239;235;land;false;plains;1
299;236;218;143;land;false;plains;1
300;235;250;198;land;false;plains;1
301;96;250;214;land;false;plains;1
302;162;244;195;land;false;plains;1
303;107;205;216;land;false;plains;1
304;251;86;180;land;false;plains;1
305;239;151;161;land;false;plains;1
306;124;234;228;land;false;plains;1
307;231;216;173;land;false;plains;1
308;221;232;243;land;false;plains;1
309;236;166;174;land;false;plains;1
310;66;247;252;land;false;plains;1
311;218;229;92;land;false;plains;1
312;191;154;165;land;false;plains;1
313;198;209;215;land;false;plains;1
314;170;208;209;land;false;plains;1
315;187;176;229;land;false;plains;1
316;254;200;146;land;false;plains;1
317;191;207;114;land;false;plains;1
318;249;90;200;land;false;plains;1
319;254;247;67;land;false;plains;1
320;246;136;201;land;false;plains;1
321;192;245;72;land;false;plains;1
322;44;248;243;land;false;plains;1
323;247;147;214;land;false;plains;1
324;237;150;187;land;false;plains;1
325;145;152;223;land;false;plains;1
326;213;243;69;land;false;plains;1
327;181;242;223;land;false;plains;1
328;165;191;216;land;false;plains;1
329;216;251;71;land;false;plains;1
330;225;241;140;land;false;plains;1
331;177;167;253;land;false;plains;1
332;232;209;181;land;false;plains;1
333;253;223;135;land;false;plains;1
334;200;105;239;land;false;plains;1
335;147;183;191;land;false;plains;1
336;101;200;221;land;false;plains;1
337;235;238;46;land;false;plains;1
338;238;198;94;land;false;plains;1
339;243;236;175;land;false;plains;1
340;131;127;252;land;false;plains;1
341;235;48;245;land;false;plains;1
342;238;242;164;land;false;plains;1
343;242;151;131;land;false;plains;1
344;242;94;168;land;false;plains;1
345;227;136;175;land;false;plains;1
346;214;161;209;land;false;plains;1
347;170;146;201;land;false;plains;1
348;156;213;153;land;false;plains;1
349;222;222;154;land;false;plains;1
350;149;209;197;land;false;plains;1
351;157;234;253;land;false;plains;1
352;113;223;237;land;false;plains;1
353;230;217;129;land;false;plains;1
354;249;151;154;land;false;plains;1
355;215;100;231;land;false;plains;1
356;209;233;202;land;false;plains;1
357;96;192;236;land;false;plains;1
358;146;245;235;land;false;plains;1
359;228;231;161;land;false;plains;1
360;136;236;140;land;false;plains;1
361;164;235;250;land;false;plains;1
362;236;184;137;land;false;plains;1
363;178;131;252;land;false;plains;1
364;179;157;166;land;false;plains;1
365;154;198;168;land;false;plains;1
366;238;220;187;land;false;plains;1
367;243;79;181;land;false;plains;1
368;96;230;201;land;false;plains;1
369;236;153;155;land;false;plains;1
370;170;144;230;land;false;plains;1
371;217;221;205;land;false;plains;1
372;200;124;185;land;false;plains;1
373;225;216;149;land;false;plains;1
374;69;246;254;land;false;plains;1
375;209;76;252;land;false;plains;1
376;231;218;177;land;false;plains;1
377;111;208;211;land;false;plains;1
378;231;198;111;land;false;plains;1
379;217;153;171;land;false;plains;1
380;254;219;172;land;false;plains;1
381;195;196;217;land;false;plains;1
382;187;93;227;land;false;plains;1
383;220;119;209;land;false;plains;1
384;202;191;131;land;false;plains;1
385;253;230;27;land;false;plains;1
386;243;160;224;land;false;plains;1
387;220;140;226;land;false;plains;1
388;122;162;246;land;false;plains;1
389;202;252;57;land;false;plains;1
390;185;118;214;land;false;plains;1
391;184;249;185;land;false;plains;1
392;105;239;225;land;false;plains;1
393;186;172;237;land;false;plains;1
394;235;156;204;land;false;plains;1
395;180;186;201;land;false;plains;1
396;218;195;128;land;false;plains;1
397;253;237;166;land;false;plains;1
398;58;218;229;land;false;plains;1
399;189;145;233;land;false;plains;1
400;249;160;105;land;false;plains;1
401;166;189;202;land;false;plains;1
402;243;143;166;land;false;plains;1
403;243;195;164;land;false;plains;1
404;148;208;233;land;false;plains;1
405;243;131;184;land;false;plains;1
406;238;41;247;land;false;plains;1
407;242;156;193;land;false;plains;1
408;81;240;208;land;false;plains;1
409;68;236;219;land;false;plains;1
410;151;180;247;land;false;plains;1
411;185;142;240;land;false;plains;1
412;96;225;195;land;false;plains;1
413;177;211;252;land;false;plains;1
414;228;232;41;land;false;plains;1
415;207;225;209;land;false;plains;1
416;233;83;234;land;false;plains;1
417;212;207;108;land;false;plains;1
418;158;197;169;land;false;plains;1
419;129;155;254;land;false;plains;1
420;190;234;106;land;false;plains;1
421;216;216;90;land;false;plains;1
422;240;235;249;land;false;plains;1
423;235;134;173;land;false;plains;1
424;165;232;126;land;false;plains;1
425;213;160;170;land;false;plains;1
426;155;191;205;land;false;plains;1
427;200;74;237;land;false;plains;1
428;235;50;246;land;false;plains;1
429;231;215;115;land;false;plains;1
430;187;155;194;land;false;plains;1
431;240;129;201;land;false;plains;1
432;199;242;162;land;false;plains;1
433;230;247;81;land;false;plains;1
434;173;237;212;land;false;plains;1
435;205;172;158;land;false;plains;1
436;230;180;161;land;false;plains;1
437;176;221;211;land;false;plains;1
438;163;192;216;land;false;plains;1
439;252;160;138;land;false;plains;1
440;209;136;246;land;false;plains;1
441;252;244;238;land;false;plains;1
442;223;88;191;land;false;plains;1
443;72;234;205;land;false;plains;1
444;209;117;222;land;false;plains;1
445;224;146;173;land;false;plains;1
446;149;196;219;land;false;plains;1
447;198;116;213;land;false;plains;1
448;205;149;163;land;false;plains;1
449;202;60;239;land;false;plains;1
450;204;242;206;land;false;plains;1
451;221;102;254;land;false;plains;1
452;218;250;192;land;false;plains;1
453;227;156;201;land;false;plains;1
454;64;232;243;land;false;plains;1
455;216;184;242;land;false;plains;1
456;220;227;229;land;false;plains;1
457;120;205;202;land;false;plains;1
458;93;201;250;land;false;plains;1
459;208;148;221;land;false;plains;1
460;107;236;230;land;false;plains;1
461;185;238;144;land;false;plains;1
462;236;224;228;land;false;plains;1
463;224;241;135;land;false;plains;1
464;206;101;225;land;false;plains;1
465;203;220;127;land;false;plains;1
466;135;231;189;land;false;plains;1
467;158;227;134;land;false;plains;1
468;236;95;234;land;false;plains;1
469;207;207;137;land;false;plains;1
470;239;156;205;land;false;plains;1
471;226;220;196;land;false;plains;1
472;251;86;231;land;false;plains;1
473;245;186;212;land;false;plains;1
474;144;181;214;land;false;plains;1
475;235;95;228;land;false;plains;1
476;179;175;195;land;false;plains;1
477;170;217;164;land;false;plains;1
478;225;152;127;land;false;plains;1
479;158;250;245;land;false;plains;1
480;78;247;185;land;false;plains;1
481;97;176;241;land;false;plains;1
482;122;212;173;land;false;plains;1
483;250;174;232;land;false;plains;1
484;212;252;172;land;false;plains;1
485;242;164;249;land;false;plains;1
486;243;242;200;land;false;plains;1
487;250;108;148;land;false;plains;1
488;222;99;198;land;false;plains;1
489;224;147;161;land;false;plains;1
490;107;231;234;land;false;plains;1
491;243;176;237;land;false;plains;1
492;232;251;97;land;false;plains;1
493;231;169;253;land;false;plains;1
494;238;231;162;land;false;plains;1
495;242;244;240;land;false;plains;1
496;225;231;82;land;false;plains;1
497;248;137;201;land;false;plains;1
498;216;170;181;land;false;plains;1
499;171;238;151;land;false;plains;1
500;197;171;230;land;false;plains;1
501;194;213;213;land;false;plains;1
502;219;240;135;land;false;plains;1
503;207;86;252;land;false;plains;1
504;176;186;236;land;false;plains;1
505;243;183;107;land;false;plains;1
506;228;91;236;land;false;plains;1
507;199;209;120;land;false;plains;1
508;199;243;120;land;false;plains;1
509;224;125;227;land;false;plains;1
510;170;240;148;land;false;plains;1
511;150;185;187;land;false;plains;1
512;227;209;92;land;false;plains;1
513;124;188;223;land;false;plains;1
514;195;76;249;land;false;plains;1
515;178;203;239;land;false;plains;1
516;137;157;207;land;false;plains;1
517;229;231;208;land;false;plains;1
518;231;185;170;land;false;plains;1
519;183;159;208;land;false;plains;1
520;188;252;126;land;false;plains;1
521;137;208;237;land;false;plains;1
522;226;148;169;land;false;plains;1
523;92;239;239;land;false;plains;1
524;130;229;198;land;false;plains;1
525;251;35;218;land;false;plains;1
526;212;66;244;land;false;plains;1
527;174;165;170;land;false;plains;1
528;242;155;209;land;false;plains;1
529;224;155;247;land;false;plains;1
530;213;181;216;land;false;plains;1
531;147;247;235;land;false;plains;1
532;101;228;175;land;false;plains;1
533;117;179;240;land;false;plains;1
534;83;254;248;land;false;plains;1
535;152;201;234;land;false;plains;1
536;191;172;228;land;false;plains;1
537;195;235;122;land;false;plains;1
538;226;187;142;land;false;plains;1
539;225;200;116;land;false;plains;1
540;227;252;186;land;false;plains;1
541;243;174;214;land;false;plains;1
542;153;139;250;land;false;plains;1
543;104;245;188;land;false;plains;1
544;246;44;250;land;false;plains;1
545;156;176;240;land;false;plains;1
546;178;197;204;land;false;plains;1
547;193;160;195;land;false;plains;1
548;215;223;81;land;false;plains;1
549;250;24;240;land;false;plains;1
550;113;202;192;land;false;plains;1
551;251;33;229;land;false;plains;1
552;165;197;209;land;false;plains;1
553;235;162;229;land;false;plains;1
554;158;244;101;land;false;plains;1
555;136;175;212;land;false;plains;1
556;250;247;161;land;false;plains;1
557;238;151;225;land;false;plains;1
558;209;219;231;land;false;plains;1
559;235;199;68;land;false;plains;1
560;160;186;228;land;false;plains;1
561;144;233;217;land;false;plains;1
562;170;114;240;land;false;plains;1
563;212;253;97;land;false;plains;1
564;132;207;194;land;false;plains;1
565;232;190;191;land;false;plains;1
566;203;231;113;land;false;plains;1
567;249;223;92;land;false;plains;1
568;196;193;205;land;false;plains;1
569;99;202;213;land;false;plains;1
570;156;219;244;land;false;plains;1
571;189;217;212;land;false;plains;1
572;219;187;188;land;false;plains;1
573;199;223;166;land;false;plains;1
574;248;142;167;land;false;plains;1
575;109;200;217;land;false;plains;1
576;234;182;250;land;false;plains;1
577;187;205;216;land;false;plains;1
578;197;185;148;land;false;plains;1
579;187;191;252;land;false;plains;1
580;213;237;205;land;false;plains;1
581;198;215;177;land;false;plains;1
582;122;254;155;land;false;plains;1
583;206;232;247;land;false;plains;1
584;153;226;222;land;false;plains;1
585;87;223;221;land;false;plains;1
586;138;211;193;land;false;plains;1
587;220;156;125;land;false;plains;1
588;200;72;243;land;false;plains;1
589;182;180;159;land;false;plains;1
590;220;228;79;land;false;plains;1
591;209;180;246;land;false;plains;1
592;215;187;121;land;false;plains;1
593;242;221;98;land;false;plains;1
594;226;166;161;land;false;plains;1
595;189;203;207;land;false;plains;1
596;234;67;215;land;false;plains;1
597;238;86;233;land;false;plains;1
598;107;205;249;land;false;plains;1
599;119;215;221;land;false;plains;1
600;238;247;150;land;false;plains;1
601;132;196;220;land;false;plains;1
602;58;209;252;land;false;plains;1
603;221;237;160;land;false;plains;1
604;169;248;189;land;false;plains;1
605;239;50;221;land;false;plains;1
606;220;239;114;land;false;plains;1
607;64;252;228;land;false;plains;1
608;250;208;146;land;false;plains;1
609;237;167;243;land;false;plains;1
610;217;172;197;land;false;plains;1
611;252;195;64;land;false;plains;1
612;241;249;26;land;false;plains;1
613;198;248;142;land;false;plains;1
614;173;181;221;land;false;plains;1
615;188;102;214;land;false;plains;1
616;216;180;179;land;false;plains;1
617;235;214;177;land;false;plains;1
618;166;224;252;land;false;plains;1
619;176;243;179;land;false;plains;1
620;142;221;194;land;false;plains;1
621;237;184;117;land;false;plains;1
622;225;209;247;land;false;plains;1
623;196;194;139;land;false;plains;1
624;232;121;212;land;false;plains;1
625;210;207;131;land;false;plains;1
626;120;155;251;land;false;plains;1
627;169;240;149;land;false;plains;1
628;118;185;220;land;false;plains;1
629;168;225;134;land;false;plains;1
630;193;227;115;land;false;plains;1
631;242;254;227;land;false;plains;1
632;229;174;131;land;false;plains;1
633;239;208;137;land;false;plains;1
634;91;241;235;land;false;plains;1
635;217;94;244;land;false;plains;1
636;205;87;213;land;false;plains;1
637;140;160;210;land;false;plains;1
638;113;241;152;land;false;plains;1
639;171;200;178;land;false;plains;1
640;224;223;206;land;false;plains;1
641;165;253;166;land;false;plains;1
642;139;212;161;land;false;plains;1
643;183;225;162;land;false;plains;1
644;147;179;187;land;false;plains;1
645;198;146;237;land;false;plains;1
646;175;245;171;land;false;plains;1
647;239;229;243;land;false;plains;1
648;212;181;218;land;false;plains;1
649;252;162;251;land;false;plains;1
650;126;241;186;land;false;plains;1
651;207;248;78;land;false;plains;1
652;121;225;234;land;false;plains;1
653;247;96;184;land;false;plains;1
654;238;139;218;land;false;plains;1
655;82;234;236;land;false;plains;1
656;97;233;225;land;false;plains;1
657;233;186;142;land;false;plains;1
658;173;238;98;land;false;plains;1
659;144;179;219;land;false;plains;1
660;189;119;197;land;false;plains;1
661;222;128;195;land;false;plains;1
662;158;214;161;land;false;plains;1
663;230;170;189;land;false;plains;1
664;55;243;220;land;false;plains;1
665;133;237;228;land;false;plains;1
666;175;114;253;land;false;plains;1
667;131;210;218;land;false;plains;1
668;229;200;87;land;false;plains;1
669;178;183;182;land;false;plains;1
670;89;250;174;land;false;plains;1
671;222;172;214;land;false;plains;1
672;203;223;139;land;false;plains;1
673;203;250;84;land;false;plains;1
674;173;254;250;land;false;plains;1
675;212;216;200;land;false;plains;1
676;141;181;230;land;false;plains;1
677;251;195;162;land;false;plains;1
678;35;241;228;land;false;plains;1
679;131;194;193;land;false;plains;1
680;201;181;201;land;false;plains;1
681;151;182;206;land;false;plains;1
682;246;229;89;land;false;plains;1
683;198;199;227;land;false;plains;1
684;157;219;185;land;false;plains;1
685;250;85;175;land;false;plains;1
686;248;106;226;land;false;plains;1
687;253;163;240;land;false;plains;1
688;201;181;171;land;false;plains;1
689;241;225;216;land;false;plains;1
690;221;168;205;land;false;plains;1
691;210;192;109;land;false;plains;1
692;234;170;139;land;false;plains;1
693;235;189;240;land;false;plains;1
694;147;162;232;land;false;plains;1
695;235;84;215;land;false;plains;1
696;202;195;254;land;false;plains;1
697;248;216;93;land;false;plains;1
698;203;185;234;land;false;plains;1
699;240;123;247;land;false;plains;1
700;200;177;233;land;false;plains;1
701;208;201;232;land;false;plains;1
702;242;98;211;land;false;plains;1
703;88;235;206;land;false;plains;1
704;243;253;249;land;false;plains;1
705;87;248;251;land;false;plains;1
706;238;229;211;land;false;plains;1
707;240;168;179;land;false;plains;1
708;253;178;250;land;false;plains;1
709;213;208;242;land;false;plains;1
710;228;215;173;land;false;plains;1
711;178;188;165;land;false;plains;1
712;216;133;166;land;false;plains;1
713;213;188;131;land;false;plains;1
714;249;87;187;land;false;plains;1
715;174;99;242;land;false;plains;1
716;233;54;221;land;false;plains;1
717;46;247;222;land;false;plains;1
718;221;195;141;land;false;plains;1
719;241;209;159;land;false;plains;1
720;225;211;205;land;false;plains;1
721;217;243;94;land;false;plains;1
722;254;226;67;land;false;plains;1
723;190;122;196;land;false;plains;1
724;251;205;84;land;false;plains;1
725;224;232;120;land;false;plains;1
726;169;226;159;land;false;plains;1
727;223;237;66;land;false;plains;1
728;210;222;203;land;false;plains;1
729;148;223;161;land;false;plains;1
730;194;224;194;land;false;plains;1
731;152;197;217;land;false;plains;1
732;67;239;234;land;false;plains;1
733;199;197;173;land;false;plains;1
734;254;98;201;land;false;plains;1
735;242;32;244;land;false;plains;1
736;173;157;254;land;false;plains;1
737;232;59;221;land;false;plains;1
738;74;209;239;land;false;plains;1
739;249;113;149;land;false;plains;1
740;155;163;204;land;false;plains;1
741;221;240;204;land;false;plains;1
742;241;229;67;land;false;plains;1
743;156;251;252;land;false;plains;1
744;244;97;246;land;false;plains;1
745;238;230;211;land;false;plains;1
746;152;180;210;land;false;plains;1
747;133;172;216;land;false;plains;1
748;103;209;223;land;false;plains;1
749;231;225;206;land;false;plains;1
750;243;75;249;land;false;plains;1
751;136;199;198;land;false;plains;1
752;140;147;225;land;false;plains;1
753;129;194;224;land;false;plains;1
754;152;232;137;land;false;plains;1
755;74;210;243;land;false;plains;1
756;70;232;221;land;false;plains;1
757;197;181;179;land;false;plains;1
758;250;173;146;land;false;plains;1
759;251;249;247;land;false;plains;1
760;194;152;182;land;false;plains;1
761;228;187;242;land;false;plains;1
762;243;242;41;land;false;plains;1
763;177;102;226;land;false;plains;1
764;250;76;199;land;false;plains;1
765;250;86;238;land;false;plains;1
766;129;213;174;land;false;plains;1
767;150;214;169;land;false;plains;1
768;173;82;254;land;false;plains;1
769;88;223;207;land;false;plains;1
770;232;214;84;land;false;plains;1
771;242;216;168;land;false;plains;1
772;155;194;240;land;false;plains;1
773;148;248;120;land;false;plains;1
774;156;165;227;land;false;plains;1
775;57;235;243;land;false;plains;1
776;228;202;90;land;false;plains;1
777;251;204;253;land;false;plains;1
778;216;210;238;land;false;plains;1
779;159;224;220;land;false;plains;1
780;184;202;209;land;false;plains;1
781;213;84;221;land;false;plains;1
782;249;254;242;land;false;plains;1
783;211;252;44;land;false;plains;1
784;166;172;223;land;false;plains;1
785;171;245;222;land;false;plains;1
786;175;177;253;land;false;plains;1
787;109;217;232;land;false;plains;1
788;204;238;207;land;false;plains;1
789;199;167;157;land;false;plains;1
790;183;185;147;land;false;plains;1
791;219;156;243;land;false;plains;1
792;91;249;196;land;false;plains;1
793;202;170;168;land;false;plains;1
794;189;240;90;land;false;plains;1
795;232;236;195;land;false;plains;1
796;247;81;244;land;false;plains;1
797;234;120;157;land;false;plains;1
798;142;214;156;land;false;plains;1
799;156;204;190;land;false;plains;1
800;182;253;149;land;false;plains;1
801;159;143;227;land;false;plains;1
802;130;163;208;land;false;plains;1
803;188;223;248;land;false;plains;1
804;156;229;238;land;false;plains;1
805;200;251;231;land;false;plains;1
806;221;202;211;land;false;plains;1
807;97;244;197;land;false;plains;1
808;89;191;248;land;false;plains;1
809;93;227;215;land;false;plains;1
810;225;140;152;land;false;plains;1
811;164;253;101;land;false;plains;1
812;252;70;222;land;false;plains;1
813;148;254;107;land;false;plains;1
814;165;144;197;land;false;plains;1
815;203;203;221;land;false;plains;1
816;118;175;219;land;false;plains;1
817;191;234;247;land;false;plains;1
818;185;193;223;land;false;plains;1
819;226;160;218;land;false;plains;1
820;236;251;156;land;false;plains;1
821;236;184;234;land;false;plains;1
822;81;250;194;land;false;plains;1
