2;bunker;2876.00;9.90;2013.00;1.90;0
2;bunker;2873.00;9.78;2046.00;4.91;0
2;bunker;2889.00;10.20;2001.00;1.29;0
2;coastal_bunker;2867.00;9.50;2003.00;-3.00;0
2;coastal_bunker;2869.00;9.53;2008.00;-0.93;0
2;coastal_bunker;2873.00;9.50;2036.00;-1.57;0
2;coastal_bunker;2876.00;9.50;2027.00;-1.71;0
2;coastal_bunker;2871.00;9.50;1974.00;-1.33;0
2;dockyard;2870.00;9.50;1979.00;-1.33;0
2;anti_air_building;2894.00;10.20;2012.00;0.35;0
2;anti_air_building;2904.00;9.90;2025.00;4.47;0
2;anti_air_building;2880.00;9.80;2029.00;0.85;0
2;synthetic_refinery;2905.00;9.98;2039.00;3.87;0
2;fuel_silo;2889.00;10.40;1996.00;5.08;0
2;radar_station;2897.00;10.25;2010.00;4.40;0
2;rocket_site;2877.00;10.07;1985.00;5.58;0
2;nuclear_reactor;2896.00;10.28;2006.00;0.86;0
3;arms_factory;5104.00;9.50;18.00;2.78;0
3;arms_factory;5107.00;9.50;16.00;5.44;0
3;arms_factory;1206.00;9.95;2005.00;2.17;0
3;arms_factory;1199.00;10.18;2006.00;4.84;0
3;arms_factory;1219.00;9.80;1996.00;1.23;0
3;arms_factory;1183.00;10.00;2017.00;2.78;0
3;industrial_complex;1175.00;9.78;2018.00;0.62;0
3;industrial_complex;1214.00;10.10;2024.00;1.83;0
3;industrial_complex;1208.00;10.03;2022.00;5.95;0
3;industrial_complex;5127.00;9.50;7.00;2.68;0
3;industrial_complex;1229.00;10.30;2012.00;3.90;0
3;industrial_complex;1234.00;10.20;2010.00;1.73;0
3;air_base;1185.00;9.90;1997.00;4.40;0
3;naval_base;1178.00;9.50;1988.00;-1.57;8964
3;naval_base;5085.00;9.50;12.00;-1.68;12030
3;naval_base;1172.00;9.75;2015.00;-1.85;16054
3;naval_base;1226.00;9.78;2030.00;-2.60;11640
3;naval_base;1237.00;9.85;2029.00;-3.46;12362
3;naval_base;1213.00;9.75;2033.00;-3.14;11640
3;naval_base;1201.00;9.78;2031.00;-2.68;13009
3;naval_base;1189.00;9.50;1981.00;-1.11;16087
3;bunker;1222.00;9.90;2028.00;2.85;0
3;bunker;1214.00;9.90;2029.00;0.69;0
3;bunker;5104.00;9.50;6.00;1.90;0
3;bunker;1173.00;9.82;2003.00;4.91;0
3;bunker;1247.00;10.20;2017.00;1.29;0
3;bunker;1223.00;10.25;2019.00;3.96;0
3;bunker;1187.00;10.18;2010.00;0.34;0
3;bunker;1194.00;10.10;2008.00;3.36;0
3;bunker;1225.00;10.00;1999.00;4.57;0
3;bunker;1195.00;10.13;2018.00;2.41;0
3;bunker;1173.00;9.75;1992.00;0.25;0
3;bunker;1194.00;9.80;1983.00;0.35;0
3;coastal_bunker;5080.00;9.50;3.00;-1.68;0
3;coastal_bunker;1228.00;9.78;2029.00;-4.25;0
3;coastal_bunker;1246.00;9.80;2029.00;-3.46;0
3;coastal_bunker;1195.00;9.50;1977.00;0.28;0
3;coastal_bunker;1168.00;9.50;2012.00;-1.85;0
3;coastal_bunker;1190.00;9.75;2028.00;-2.68;0
3;coastal_bunker;1206.00;9.75;2032.00;-3.14;0
3;coastal_bunker;1168.00;9.50;1996.00;-1.57;0
3;dockyard;1170.00;9.70;2012.00;-1.85;0
3;anti_air_building;1222.00;10.20;2021.00;4.03;0
3;anti_air_building;1230.00;10.25;2021.00;5.59;0
3;anti_air_building;5095.00;9.50;11.00;3.42;0
3;synthetic_refinery;5089.00;9.50;10.00;4.64;0
3;fuel_silo;1231.00;10.32;2018.00;2.48;0
3;radar_station;1169.00;9.50;1992.00;6.11;0
3;rocket_site;1197.00;9.98;2001.00;0.41;0
3;nuclear_reactor;1185.00;10.13;2010.00;3.08;0
4;arms_factory;5120.00;10.10;1979.00;2.17;0
4;arms_factory;5131.00;10.10;1991.00;4.84;0
4;arms_factory;5118.00;9.90;2006.00;1.23;0
4;arms_factory;5136.00;10.10;1990.00;2.78;0
4;arms_factory;5124.00;9.70;1944.00;0.62;0
4;arms_factory;5083.00;10.00;1967.00;1.83;0
4;industrial_complex;5109.00;9.80;1963.00;5.95;0
4;industrial_complex;5112.00;9.80;1956.00;2.68;0
4;industrial_complex;5097.00;10.10;1982.00;3.90;0
4;industrial_complex;5080.00;9.88;1983.00;1.73;0
4;industrial_complex;5089.00;9.82;2002.00;4.40;0
4;industrial_complex;5129.00;10.20;1982.00;5.96;0
4;air_base;5112.00;10.03;1991.00;2.34;0
4;naval_base;5083.00;9.57;1993.00;-1.37;15233
4;naval_base;5126.00;9.80;2012.00;-3.14;15616
4;naval_base;5093.00;9.80;2004.00;-2.76;15773
4;naval_base;5110.00;9.57;2010.00;-2.16;15773
4;naval_base;5094.00;9.50;1951.00;0.88;15529
4;naval_base;5110.00;9.50;1952.00;-0.24;15529
4;naval_base;5073.00;9.50;1970.00;-1.03;12454
4;naval_base;5117.00;9.50;1948.00;-0.38;13294
4;naval_base;5080.00;9.80;1988.00;-2.11;15233
4;naval_base;5078.00;9.50;1957.00;-0.20;13846
4;bunker;5101.00;10.07;1995.00;1.29;0
4;bunker;5111.00;10.00;2000.00;3.96;0
4;bunker;5077.00;9.70;1959.00;0.34;0
4;bunker;5076.00;9.80;1977.00;3.36;0
4;bunker;5093.00;10.00;1992.00;4.57;0
4;bunker;5088.00;10.00;1969.00;2.41;0
4;bunker;5126.00;10.10;1985.00;0.25;0
4;bunker;5094.00;10.15;1981.00;0.35;0
4;bunker;5092.00;9.80;1953.00;4.47;0
4;bunker;5115.00;9.80;1971.00;0.85;0
4;bunker;5101.00;9.88;1958.00;3.87;0
4;bunker;5099.00;10.13;1983.00;5.08;0
4;bunker;5132.00;10.10;1998.00;2.92;0
4;bunker;5130.00;9.80;1946.00;5.58;0
4;coastal_bunker;5074.00;9.50;1975.00;-1.03;0
4;coastal_bunker;5105.00;9.75;1953.00;-0.24;0
4;coastal_bunker;5079.00;9.53;1957.00;-0.20;0
4;coastal_bunker;5090.00;9.50;1951.00;-1.03;0
4;coastal_bunker;5137.00;9.75;2012.00;-3.14;0
4;coastal_bunker;5131.00;9.50;1938.00;-0.38;0
4;coastal_bunker;5086.00;9.53;2001.00;-2.98;0
4;coastal_bunker;5091.00;9.80;2003.00;-2.76;0
4;coastal_bunker;5116.00;9.53;2011.00;-3.61;0
4;coastal_bunker;5081.00;9.80;1989.00;-2.11;0
4;dockyard;5110.00;9.50;1952.00;-0.24;0
4;anti_air_building;5107.00;9.90;1976.00;0.92;0
4;anti_air_building;5128.00;9.80;1946.00;1.02;0
4;anti_air_building;5115.00;9.73;1958.00;5.15;0
4;synthetic_refinery;5081.00;9.88;1985.00;2.98;0
4;fuel_silo;5119.00;9.80;1957.00;4.54;0
4;radar_station;5109.00;9.82;1975.00;1.95;0
4;rocket_site;5128.00;10.10;2001.00;3.59;0
4;nuclear_reactor;5105.00;10.00;1995.00;1.43;0
5;arms_factory;5005.00;9.90;2002.00;1.23;0
5;arms_factory;5023.00;10.13;1991.00;2.78;0
5;arms_factory;5026.00;9.93;1976.00;0.62;0
5;arms_factory;5009.00;10.05;1992.00;1.83;0
5;arms_factory;5014.00;10.00;1993.00;5.95;0
5;arms_factory;5031.00;10.00;1989.00;2.68;0
5;industrial_complex;5015.00;9.82;1976.00;3.90;0
5;industrial_complex;5023.00;10.00;1977.00;1.73;0
5;industrial_complex;5000.00;9.82;1999.00;4.40;0
5;industrial_complex;5006.00;9.90;2001.00;5.96;0
5;industrial_complex;5030.00;10.03;1990.00;2.34;0
5;industrial_complex;5014.00;10.10;1990.00;0.18;0
5;air_base;5020.00;10.10;1991.00;1.39;0
5;naval_base;5001.00;9.50;1985.00;-1.89;15618
5;naval_base;5000.00;9.50;2003.00;-3.46;16058
5;naval_base;5023.00;9.50;1971.00;0.00;16089
5;naval_base;4989.00;9.50;1994.00;-0.93;15618
5;naval_base;5032.00;9.80;1981.00;1.11;10532
5;naval_base;5015.00;9.82;2002.00;-3.93;16072
5;bunker;5022.00;10.20;1990.00;1.90;0
5;bunker;5007.00;9.82;2005.00;4.91;0
5;bunker;4996.00;9.80;1991.00;1.29;0
5;bunker;5018.00;10.00;1979.00;3.96;0
5;bunker;5020.00;10.05;1993.00;0.34;0
5;bunker;5002.00;9.93;1991.00;3.36;0
5;coastal_bunker;4993.00;9.78;1996.00;-2.55;0
5;coastal_bunker;5009.00;9.57;1977.00;-0.24;0
5;coastal_bunker;5032.00;9.80;1981.00;1.11;0
5;coastal_bunker;5005.00;9.80;2006.00;-3.46;0
5;coastal_bunker;5023.00;9.50;1971.00;0.00;0
5;coastal_bunker;5023.00;9.82;1999.00;-3.93;0
5;dockyard;5028.00;9.80;1975.00;0.00;0
5;anti_air_building;5029.00;10.07;1988.00;5.08;0
5;anti_air_building;5019.00;10.20;1988.00;2.92;0
5;anti_air_building;5011.00;10.10;1990.00;5.58;0
5;synthetic_refinery;5004.00;9.90;1990.00;0.86;0
5;fuel_silo;5023.00;10.15;1987.00;3.52;0
5;radar_station;5012.00;10.10;1989.00;1.77;0
5;rocket_site;5015.00;10.15;1989.00;4.03;0
5;nuclear_reactor;5003.00;9.80;1987.00;5.59;0
6;arms_factory;4959.00;9.90;1999.00;0.62;0
6;arms_factory;4951.00;10.05;1994.00;1.83;0
6;arms_factory;4954.00;10.00;1993.00;5.95;0
6;arms_factory;4946.00;9.82;2000.00;2.68;0
6;arms_factory;4955.00;9.90;2003.00;3.90;0
6;arms_factory;4953.00;9.95;2002.00;1.73;0
6;industrial_complex;4955.00;9.98;1995.00;4.40;0
6;industrial_complex;4958.00;9.90;1994.00;5.96;0
6;industrial_complex;4946.00;9.85;1990.00;2.34;0
6;industrial_complex;4941.00;9.82;1995.00;0.18;0
6;industrial_complex;4943.00;9.88;1993.00;1.39;0
6;industrial_complex;4953.00;10.10;1997.00;4.40;0
6;air_base;4950.00;10.07;1997.00;0.79;0
6;naval_base;4947.00;9.75;2003.00;-3.14;16059
6;naval_base;4952.00;9.50;1988.00;1.19;10661
6;naval_base;4952.00;9.85;2004.00;-3.46;16056
6;bunker;4952.00;10.03;1999.00;0.69;0
6;bunker;4955.00;9.95;1994.00;1.90;0
6;bunker;4945.00;9.90;1998.00;4.91;0
6;coastal_bunker;4937.00;9.50;1993.00;-1.03;0
6;coastal_bunker;4949.00;9.78;2003.00;-2.19;0
6;coastal_bunker;4944.00;9.50;1988.00;-1.17;0
6;dockyard;4948.00;9.75;2003.00;-3.14;0
6;anti_air_building;4951.00;10.05;1994.00;4.57;0
6;anti_air_building;4954.00;10.00;1993.00;2.41;0
6;anti_air_building;4946.00;9.82;2000.00;0.25;0
6;synthetic_refinery;4954.00;9.90;2003.00;0.35;0
6;fuel_silo;4953.00;9.95;2002.00;4.47;0
6;radar_station;4950.00;10.07;1997.00;2.23;0
6;rocket_site;4958.00;9.90;1994.00;3.87;0
6;nuclear_reactor;4945.00;9.82;1990.00;5.08;0
7;arms_factory;5392.00;10.13;1947.00;5.95;0
7;arms_factory;5417.00;10.88;1960.00;2.68;0
7;arms_factory;5339.00;10.65;1940.00;3.90;0
7;arms_factory;5315.00;10.88;1951.00;1.73;0
7;arms_factory;5314.00;10.93;1967.00;4.40;0
7;arms_factory;5274.00;10.20;1961.00;5.96;0
7;industrial_complex;5362.00;9.80;1994.00;2.34;0
7;industrial_complex;5309.00;10.20;1980.00;0.18;0
7;industrial_complex;5400.00;10.10;1955.00;1.39;0
7;industrial_complex;5354.00;10.53;1934.00;4.40;0
7;industrial_complex;5356.00;10.10;1962.00;0.79;0
7;industrial_complex;5339.00;10.50;1960.00;4.91;0
7;air_base;5268.00;10.10;1954.00;0.18;0
7;naval_base;5342.00;9.70;2002.00;-3.32;13964
7;naval_base;5259.00;9.78;1975.00;-2.51;10177
7;naval_base;5260.00;9.50;1940.00;-0.88;15109
7;naval_base;5353.00;9.75;2002.00;-3.24;16068
7;naval_base;5301.00;9.80;1989.00;-3.64;12739
7;naval_base;5389.00;9.75;1996.00;-3.56;15281
7;bunker;5399.00;10.28;1983.00;0.34;0
7;bunker;5411.00;10.65;1951.00;3.36;0
7;bunker;5338.00;10.32;1970.00;4.57;0
7;bunker;5283.00;10.40;1967.00;2.41;0
7;bunker;5347.00;10.30;1960.00;0.25;0
7;bunker;5378.00;9.80;1991.00;0.35;0
7;bunker;5344.00;10.05;1982.00;4.47;0
7;bunker;5316.00;10.80;1940.00;0.85;0
7;bunker;5346.00;10.63;1925.00;3.87;0
7;bunker;5283.00;10.43;1939.00;5.08;0
7;bunker;5302.00;10.75;1967.00;2.92;0
7;coastal_bunker;5260.00;9.75;1956.00;-2.42;0
7;coastal_bunker;5323.00;9.75;1997.00;-2.03;0
7;coastal_bunker;5269.00;9.78;1984.00;-2.51;0
7;coastal_bunker;5394.00;9.80;1996.00;-3.56;0
7;coastal_bunker;5359.00;9.80;2001.00;-3.24;0
7;coastal_bunker;5306.00;9.80;1990.00;-3.64;0
7;dockyard;5312.00;9.57;1993.00;-3.64;0
7;anti_air_building;5402.00;10.20;1946.00;4.64;0
7;anti_air_building;5388.00;10.00;1960.00;2.48;0
7;anti_air_building;5344.00;10.80;1939.00;4.03;0
7;synthetic_refinery;5334.00;10.45;1949.00;0.41;0
7;fuel_silo;5318.00;11.00;1966.00;3.08;0
7;radar_station;5339.00;10.50;1959.00;0.55;0
7;rocket_site;5364.00;9.80;1993.00;1.02;0
7;nuclear_reactor;5296.00;10.70;1951.00;5.15;0
8;arms_factory;2224.00;10.50;1971.00;3.90;0
8;arms_factory;2209.00;10.00;1972.00;1.73;0
8;arms_factory;2235.00;9.95;1994.00;4.40;0
8;arms_factory;2218.00;9.95;1999.00;5.96;0
8;arms_factory;2207.00;10.25;1963.00;2.34;0
8;arms_factory;2244.00;10.35;1980.00;0.18;0
8;industrial_complex;2207.00;9.80;1998.00;1.39;0
8;industrial_complex;2239.00;10.45;1982.00;4.40;0
8;industrial_complex;2219.00;11.03;1954.00;0.79;0
8;industrial_complex;2227.00;10.78;1962.00;4.91;0
8;industrial_complex;2229.00;10.90;1954.00;0.18;0
8;industrial_complex;2226.00;10.93;1948.00;2.85;0
8;air_base;2204.00;10.60;1956.00;0.69;0
8;naval_base;2190.00;9.60;1969.00;-2.75;15039
8;naval_base;2201.00;9.80;1972.00;-2.11;12771
8;naval_base;2231.00;9.82;1997.00;-3.61;12702
8;naval_base;2249.00;9.80;1990.00;-4.04;11990
8;naval_base;2206.00;9.50;1993.00;-1.77;12771
8;bunker;2234.00;10.45;1985.00;3.36;0
8;bunker;2211.00;10.13;1970.00;4.57;0
8;bunker;2192.00;10.10;1945.00;2.41;0
8;bunker;2219.00;9.95;1999.00;0.25;0
8;bunker;2208.00;10.73;1947.00;0.35;0
8;bunker;2247.00;9.85;1989.00;4.47;0
8;bunker;2212.00;10.13;1996.00;0.85;0
8;coastal_bunker;2252.00;9.80;1988.00;-4.04;0
8;coastal_bunker;2193.00;9.85;1970.00;-2.75;0
8;coastal_bunker;2229.00;9.80;1998.00;-3.61;0
8;coastal_bunker;2212.00;9.50;1980.00;-2.11;0
8;coastal_bunker;2208.00;9.60;1985.00;-1.77;0
8;dockyard;2253.00;9.80;1988.00;-4.04;0
8;anti_air_building;2217.00;9.85;2000.00;1.36;0
8;anti_air_building;2208.00;10.23;1964.00;4.03;0
8;anti_air_building;2212.00;10.48;1961.00;5.59;0
8;synthetic_refinery;2217.00;10.03;1998.00;3.42;0
8;fuel_silo;2223.00;10.80;1961.00;4.64;0
8;radar_station;2220.00;10.30;1972.00;3.18;0
8;rocket_site;2219.00;10.53;1963.00;4.03;0
8;nuclear_reactor;2210.00;10.63;1955.00;0.41;0
9;arms_factory;936.00;11.13;1945.00;4.40;0
9;arms_factory;945.00;10.50;1969.00;5.96;0
9;arms_factory;956.00;10.57;1969.00;2.34;0
9;arms_factory;950.00;10.40;1977.00;0.18;0
9;arms_factory;934.00;10.90;1956.00;1.39;0
9;arms_factory;931.00;10.45;1964.00;4.40;0
9;industrial_complex;941.00;10.03;1981.00;0.79;0
9;industrial_complex;967.00;9.98;1982.00;4.91;0
9;industrial_complex;953.00;10.25;1980.00;0.18;0
9;industrial_complex;929.00;11.25;1942.00;2.85;0
9;industrial_complex;943.00;10.80;1950.00;0.69;0
9;industrial_complex;954.00;10.68;1965.00;1.90;0
9;air_base;959.00;10.32;1974.00;4.91;0
9;naval_base;953.00;9.80;1989.00;-4.10;10698
9;naval_base;980.00;9.80;1982.00;-3.61;13915
9;naval_base;931.00;9.80;1979.00;-2.76;15353
9;bunker;964.00;10.05;1979.00;3.36;0
9;bunker;960.00;10.50;1969.00;4.57;0
9;bunker;939.00;10.68;1960.00;2.41;0
9;bunker;931.00;11.30;1937.00;0.25;0
9;bunker;925.00;10.15;1971.00;0.35;0
9;bunker;940.00;10.13;1978.00;4.47;0
9;coastal_bunker;962.00;9.80;1988.00;-3.61;0
9;coastal_bunker;948.00;9.80;1989.00;-2.90;0
9;coastal_bunker;926.00;9.82;1975.00;-2.76;0
9;dockyard;923.00;9.85;1975.00;-2.76;0
9;anti_air_building;958.00;9.90;1985.00;5.58;0
9;anti_air_building;931.00;9.95;1975.00;0.86;0
9;anti_air_building;924.00;11.23;1945.00;3.52;0
9;synthetic_refinery;931.00;10.85;1956.00;1.36;0
9;fuel_silo;968.00;10.10;1978.00;4.03;0
9;radar_station;949.00;10.68;1961.00;1.01;0
9;rocket_site;932.00;11.30;1937.00;3.42;0
9;nuclear_reactor;941.00;10.53;1963.00;4.64;0
10;arms_factory;3071.00;10.13;1773.00;2.34;0
10;arms_factory;3072.00;10.18;1772.00;0.18;0
10;arms_factory;3071.00;9.93;1777.00;1.39;0
10;arms_factory;3062.00;9.80;1748.00;4.40;0
10;arms_factory;3055.00;9.93;1765.00;0.79;0
10;arms_factory;3061.00;10.10;1759.00;4.91;0
10;industrial_complex;3065.00;10.03;1772.00;0.18;0
10;industrial_complex;3065.00;10.07;1771.00;2.85;0
10;industrial_complex;3055.00;9.93;1762.00;0.69;0
10;industrial_complex;3061.00;9.98;1769.00;1.90;0
10;industrial_complex;3073.00;10.28;1769.00;4.91;0
10;industrial_complex;3058.00;9.90;1757.00;1.29;0
10;air_base;3065.00;9.93;1774.00;3.96;0
10;naval_base;3059.00;9.57;1750.00;0.24;16260
10;naval_base;3061.00;9.50;1775.00;-2.68;16231
10;naval_base;3081.00;9.90;1774.00;-4.02;8632
10;bunker;3070.00;10.30;1767.00;2.41;0
10;bunker;3062.00;9.90;1751.00;0.25;0
10;bunker;3061.00;9.85;1772.00;0.35;0
10;coastal_bunker;3080.00;9.88;1775.00;-4.02;0
10;coastal_bunker;3053.00;9.80;1766.00;-1.29;0
10;coastal_bunker;3059.00;9.57;1750.00;0.24;0
10;dockyard;3077.00;9.80;1779.00;-4.02;0
10;anti_air_building;3072.00;10.30;1769.00;2.92;0
10;anti_air_building;3078.00;9.95;1774.00;5.58;0
10;anti_air_building;3061.00;10.07;1767.00;0.86;0
10;synthetic_refinery;3056.00;9.95;1761.00;3.52;0
10;fuel_silo;3062.00;9.93;1754.00;1.36;0
10;radar_station;3068.00;10.28;1764.00;4.71;0
10;rocket_site;3068.00;10.23;1767.00;5.59;0
10;nuclear_reactor;3066.00;9.85;1777.00;3.42;0
11;arms_factory;5289.00;9.98;1702.00;1.39;0
11;arms_factory;5283.00;10.07;1695.00;4.40;0
11;arms_factory;5285.00;9.93;1679.00;0.79;0
11;arms_factory;5277.00;10.13;1672.00;4.91;0
11;arms_factory;5273.00;9.98;1680.00;0.18;0
11;arms_factory;5276.00;9.90;1686.00;2.85;0
11;industrial_complex;5275.00;10.13;1679.00;0.69;0
11;industrial_complex;5283.00;10.20;1686.00;1.90;0
11;industrial_complex;5281.00;10.13;1679.00;4.91;0
11;industrial_complex;5290.00;9.95;1699.00;1.29;0
11;industrial_complex;5291.00;9.85;1692.00;3.96;0
11;industrial_complex;5289.00;9.90;1685.00;0.34;0
11;air_base;5293.00;9.80;1708.00;3.36;0
11;naval_base;5286.00;9.82;1677.00;0.15;13888
11;bunker;5294.00;9.80;1709.00;2.41;0
11;coastal_bunker;5271.00;9.57;1683.00;-1.89;0
11;dockyard;5293.00;9.80;1697.00;-4.15;0
11;anti_air_building;5276.00;10.20;1677.00;4.47;0
11;anti_air_building;5273.00;9.85;1683.00;0.85;0
11;anti_air_building;5282.00;10.25;1690.00;3.87;0
11;synthetic_refinery;5279.00;10.18;1683.00;5.08;0
11;fuel_silo;5282.00;10.28;1689.00;2.92;0
11;radar_station;5283.00;10.23;1692.00;5.88;0
11;rocket_site;5288.00;10.07;1689.00;0.86;0
11;nuclear_reactor;5275.00;10.18;1674.00;3.52;0
12;arms_factory;2531.00;9.90;1648.00;0.79;0
12;arms_factory;2534.00;9.82;1653.00;4.91;0
12;arms_factory;2540.00;9.82;1644.00;0.18;0
12;arms_factory;2532.00;9.90;1648.00;2.85;0
12;arms_factory;2536.00;9.90;1653.00;0.69;0
12;arms_factory;2542.00;9.90;1644.00;1.90;0
12;industrial_complex;2546.00;9.85;1650.00;4.91;0
12;industrial_complex;2537.00;9.80;1656.00;1.29;0
12;industrial_complex;2544.00;9.90;1644.00;3.96;0
12;industrial_complex;2548.00;9.80;1650.00;0.34;0
12;industrial_complex;2538.00;9.80;1656.00;3.36;0
12;industrial_complex;2546.00;9.82;1644.00;4.57;0
12;air_base;2542.00;9.90;1652.00;2.41;0
12;naval_base;2541.00;9.50;1636.00;-0.11;12469
12;naval_base;2529.00;9.57;1644.00;-0.54;12469
12;bunker;2544.00;9.90;1652.00;4.47;0
12;bunker;2538.00;9.85;1655.00;0.85;0
12;coastal_bunker;2533.00;9.50;1642.00;-0.54;0
12;coastal_bunker;2549.00;9.75;1647.00;-4.39;0
12;dockyard;2550.00;9.75;1650.00;-4.39;0
12;anti_air_building;2546.00;9.82;1646.00;5.58;0
12;anti_air_building;2547.00;9.82;1652.00;0.86;0
12;anti_air_building;2542.00;9.90;1640.00;3.52;0
12;synthetic_refinery;2548.00;9.80;1646.00;1.36;0
12;fuel_silo;2549.00;9.80;1652.00;4.03;0
12;radar_station;2538.00;9.90;1647.00;1.01;0
12;rocket_site;2541.00;9.90;1647.00;3.42;0
12;nuclear_reactor;2543.00;9.88;1654.00;4.64;0
13;arms_factory;2676.00;10.80;1612.00;0.18;0
13;arms_factory;2676.00;10.80;1607.00;2.85;0
13;arms_factory;2695.00;10.70;1630.00;0.69;0
13;arms_factory;2663.00;10.00;1642.00;1.90;0
13;arms_factory;2723.00;10.00;1635.00;4.91;0
13;arms_factory;2706.00;10.60;1614.00;1.29;0
13;industrial_complex;2663.00;10.45;1620.00;3.96;0
13;industrial_complex;2723.00;10.28;1614.00;0.34;0
13;industrial_complex;2691.00;10.57;1638.00;3.36;0
13;industrial_complex;2652.00;10.80;1601.00;4.57;0
13;industrial_complex;2695.00;11.18;1606.00;2.41;0
13;industrial_complex;2684.00;11.13;1600.00;0.25;0
13;air_base;2679.00;10.70;1624.00;0.35;0
13;naval_base;2728.00;9.82;1637.00;-3.93;16355
13;naval_base;2670.00;9.80;1650.00;-2.98;10715
13;naval_base;2708.00;9.85;1650.00;-3.99;16336
13;naval_base;2633.00;9.80;1622.00;-2.03;14565
13;naval_base;2688.00;9.80;1657.00;-3.93;13337
13;naval_base;2643.00;9.50;1631.00;-1.95;13704
13;naval_base;2714.00;9.82;1648.00;-3.42;16336
13;bunker;2690.00;10.00;1652.00;3.52;0
13;bunker;2666.00;9.82;1646.00;1.36;0
13;bunker;2699.00;10.70;1620.00;4.03;0
13;bunker;2664.00;10.35;1626.00;5.59;0
13;bunker;2692.00;10.95;1615.00;3.42;0
13;bunker;2698.00;10.60;1636.00;4.64;0
13;bunker;2734.00;9.90;1629.00;2.48;0
13;bunker;2643.00;10.38;1608.00;4.03;0
13;bunker;2676.00;10.80;1605.00;0.41;0
13;bunker;2719.00;10.40;1617.00;3.08;0
13;bunker;2719.00;9.98;1640.00;0.92;0
13;bunker;2670.00;10.60;1598.00;1.02;0
13;bunker;2658.00;10.10;1635.00;5.15;0
